konae,rarangi,kupu,root,suffix,nominal,double_passive
mbc233-not-stripped.txt,27,tirohia,titiro,hia,no,no
mbc213-not-stripped.txt,10,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,1,firifiria,firifiri,a,no,no
mbc213-not-stripped.txt,15,pAnuitia,pAnui,tia,no,no
mbc212-not-stripped.txt,14,pUhia,pupuhi,a,no,no
mbc219-not-stripped.txt,11,taea,tae,a,no,no
mbc004-not-stripped.txt,20,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,5,fakatakotoria,fakatakoto,ria,no,no
mbc211-not-stripped.txt,18,hUnukutia,hUnuku,tia,no,no
mbc211-not-stripped.txt,18,fakatikatikaina,fakatikatika,ina,no,no
mbc219-not-stripped.txt,18,pAnuitia,pAnui,tia,no,no
mbc214-not-stripped.txt,19,kIia,kI,ia,no,no
mbc219-not-stripped.txt,10,fakamAramatia,fakamArama,tia,no,no
mbc211-not-stripped.txt,13,firifiria,firifiri,a,no,no
mbc212-not-stripped.txt,22,fakahokia,fakahoki,a,no,no
mbc211-not-stripped.txt,12,pAnuitia,pAnui,tia,no,no
mbc214-not-stripped.txt,2,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,5,pOhiritia,pOhiri,tia,no,no
mbc211-not-stripped.txt,9,kIia,kI,ia,no,no
mbc211-not-stripped.txt,9,fakakoreNia,fakakore,Nia,no,no
mbc219-not-stripped.txt,28,fakahaeretia,fakahaere,tia,no,no
mbc211-not-stripped.txt,18,tukuna,tuku,na,no,no
mbc213-not-stripped.txt,1,tirohia,titiro,hia,no,no
mbc213-not-stripped.txt,2,fakahokia,fakahoki,a,no,no
mbc211-not-stripped.txt,4,fakaotia,fakaoti,a,no,no
mbc219-not-stripped.txt,9,fakaotia,fakaoti,a,no,no
mbc219-not-stripped.txt,9,kIia,kI,ia,no,no
mbc213-not-stripped.txt,10,fakahoutia,fakahou,tia,no,no
mbc233-not-stripped.txt,27,fakahokia,fakahoki,a,no,no
mbc219-not-stripped.txt,30,fakatakototia,fakatakoto,tia,no,no
mbc219-not-stripped.txt,2,fakahokia,fakahoki,a,no,no
mbc212-not-stripped.txt,9,fakapautia,fakapau,tia,no,no
mbc212-not-stripped.txt,7,fakahaeretia,fakahaere,tia,no,no
mbc211-not-stripped.txt,11,firifiria,firifiri,a,no,no
mbc212-not-stripped.txt,7,tukuna,tuku,na,no,no
mbc212-not-stripped.txt,9,kOrerotia,kOrero,tia,no,no
mbc211-not-stripped.txt,2,rIhitia,rIhi,tia,no,no
mbc211-not-stripped.txt,3,fakamanatia,fakamana,tia,no,no
mbc214-not-stripped.txt,2,kIia,kI,ia,no,no
mbc214-not-stripped.txt,2,fakaatutia,fakaatu,tia,no,no
mbc211-not-stripped.txt,10,mauria,mau,ria,no,no
mbc233-not-stripped.txt,33,tImatahia,tImata,hia,no,no
mbc213-not-stripped.txt,10,pAnuitia,pAnui,tia,no,no
mbc219-not-stripped.txt,10,fakamAramatia,fakamArama,tia,no,no
mbc213-not-stripped.txt,15,tukuna,tuku,na,no,no
mbc219-not-stripped.txt,11,taea,tae,a,no,no
mbc219-not-stripped.txt,11,fakaturetia,fakature,tia,no,no
mbc211-not-stripped.txt,4,kOrerotia,kOrero,tia,no,no
mbc219-not-stripped.txt,18,kIia,kI,ia,no,no
mbc212-not-stripped.txt,15,tukuna,tuku,na,no,no
mbc219-not-stripped.txt,18,fAnuitia,fAnui,tia,no,no
mbc211-not-stripped.txt,2,tukuna,tuku,na,no,no
mbc213-not-stripped.txt,7,hokona,hoko,na,no,no
mbc211-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc213-not-stripped.txt,10,tirohia,titiro,hia,no,no
mbc211-not-stripped.txt,18,kerEmetia,kerEme,tia,no,no
mbc233-not-stripped.txt,33,haNaia,haNa,ia,no,no
mbc211-not-stripped.txt,5,mahia,mahi,a,no,no
mbc214-not-stripped.txt,3,firifiria,firifiri,a,no,no
mbc219-not-stripped.txt,20,kIia,kI,ia,no,no
mbc214-not-stripped.txt,3,kIia,kI,ia,no,no
mbc214-not-stripped.txt,3,kIia,kI,ia,no,no
mbc219-not-stripped.txt,20,kIia,kI,ia,no,no
mbc214-not-stripped.txt,3,tukuna,tuku,na,no,no
mbc004-not-stripped.txt,20,fakafAitia,fakafAiti,a,no,no
mbc213-not-stripped.txt,3,pOhiritia,pOhiri,tia,no,no
mbc211-not-stripped.txt,18,kIia,kI,ia,no,no
mbc211-not-stripped.txt,18,taNohia,taNo,hia,no,no
mbc214-not-stripped.txt,11,pAnuitia,pAnui,tia,no,no
mbc211-not-stripped.txt,12,kIia,kI,ia,no,no
mbc211-not-stripped.txt,10,tirohia,titiro,hia,no,no
mbc001-not-stripped.txt,18,haNaia,haNa,ia,no,no
mbc211-not-stripped.txt,1,mihia,mihi,a,no,no
mbc213-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc219-not-stripped.txt,2,fakahouNia,fakahou,Nia,no,no
mbc211-not-stripped.txt,11,kIia,kI,ia,no,no
mbc214-not-stripped.txt,17,kIia,kI,ia,no,no
mbc211-not-stripped.txt,11,mOhiotia,mOhio,tia,no,no
mbc212-not-stripped.txt,2,kIia,kI,ia,no,no
mbc213-not-stripped.txt,7,fakahaeretia,fakahaere,tia,no,no
mbc212-not-stripped.txt,5,kIia,kI,ia,no,no
mbc219-not-stripped.txt,9,fakaotia,fakaoti,a,no,no
mbc233-not-stripped.txt,27,fakafAitia,fakafAiti,a,no,no
mbc219-not-stripped.txt,8,patua,patu,a,no,no
mbc214-not-stripped.txt,20,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,13,kIia,kI,ia,no,no
mbc211-not-stripped.txt,18,fakakorea,fakakore,a,no,no
mbc004-not-stripped.txt,20,tirohia,titiro,hia,no,no
mbc213-not-stripped.txt,20,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,4,fakatUtia,fakatU,tia,no,no
mbc211-not-stripped.txt,18,fakarerekEtia,fakarerekE,tia,no,no
mbc219-not-stripped.txt,2,fakatuferaNia,fakatufera,Nia,no,no
mbc001-not-stripped.txt,16,mahia,mahi,a,no,no
mbc219-not-stripped.txt,2,firifiria,firifiri,a,no,no
mbc211-not-stripped.txt,10,kIia,kI,ia,no,no
mbc212-not-stripped.txt,6,kIia,kI,ia,no,no
mbc219-not-stripped.txt,29,mOhiotia,mOhio,tia,no,no
mbc219-not-stripped.txt,1,kOrerotia,kOrero,tia,no,no
mbc214-not-stripped.txt,11,kIia,kI,ia,no,no
mbc211-not-stripped.txt,10,tukuna,tuku,na,no,no
mbc214-not-stripped.txt,3,kIia,kI,ia,no,no
mbc211-not-stripped.txt,9,firifiria,firifiri,a,no,no
mbc233-not-stripped.txt,27,tukuna,tuku,na,no,no
mbc212-not-stripped.txt,2,kIia,kI,ia,no,no
mbc213-not-stripped.txt,20,tukuna,tuku,na,no,no
mbc233-not-stripped.txt,27,tukuna,tuku,na,no,no
mbc214-not-stripped.txt,10,kIia,kI,ia,no,no
mbc211-not-stripped.txt,9,tautokohia,tautoko,hia,no,no
mbc213-not-stripped.txt,7,fakahaeretia,fakahaere,tia,no,no
mbc213-not-stripped.txt,7,kIia,kI,ia,no,no
mbc211-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc211-not-stripped.txt,3,tirohia,titiro,hia,no,no
mbc001-not-stripped.txt,18,tautokohia,tautoko,hia,no,no
mbc214-not-stripped.txt,17,fakatuferaNia,fakatufera,Nia,no,no
mbc214-not-stripped.txt,17,fakatuferaNia,fakatufera,Nia,no,no
mbc213-not-stripped.txt,3,mOhiotia,mOhio,tia,no,no
mbc213-not-stripped.txt,7,fakahaerehia,fakahaere,hia,no,no
mbc214-not-stripped.txt,17,firifiria,firifiri,a,no,no
mbc211-not-stripped.txt,18,fakakorea,fakakore,a,no,no
mbc211-not-stripped.txt,3,tirohia,titiro,hia,no,no
mbc212-not-stripped.txt,4,pAnuitia,pAnui,tia,no,no
mbc214-not-stripped.txt,11,fakatuferatia,fakatufera,tia,no,no
mbc233-not-stripped.txt,27,fakafAitia,fakafAiti,a,no,no
mbc233-not-stripped.txt,33,fakahouNia,fakahou,Nia,no,no
mbc233-not-stripped.txt,33,haNaia,haNa,ia,no,no
mbc219-not-stripped.txt,8,pAnuitia,pAnui,tia,no,no
mbc213-not-stripped.txt,11,kIia,kI,ia,no,no
mbc219-not-stripped.txt,11,tukuna,tuku,na,no,no
mbc004-not-stripped.txt,20,fakahokia,fakahoki,a,no,no
mbc211-not-stripped.txt,18,fakatikaina,fakatika,ina,no,no
mbc213-not-stripped.txt,18,fakahaeretia,fakahaere,tia,no,no
mbc211-not-stripped.txt,18,fakakorea,fakakore,a,no,no
mbc219-not-stripped.txt,8,patua,patu,a,no,no
mbc211-not-stripped.txt,10,kIia,kI,ia,no,no
mbc212-not-stripped.txt,4,kIia,kI,ia,no,no
mbc219-not-stripped.txt,29,mauria,mau,ria,no,no
mbc213-not-stripped.txt,2,tonoa,tono,a,no,no
mbc211-not-stripped.txt,10,tukuna,tuku,na,no,no
mbc219-not-stripped.txt,29,kOrerotia,kOrero,tia,no,no
mbc001-not-stripped.txt,18,fakahoutia,fakahou,tia,no,no
mbc212-not-stripped.txt,4,tirohia,titiro,hia,no,no
mbc059-not-stripped.txt,9,taea,tae,a,no,no
mbc211-not-stripped.txt,5,pOhiritia,pOhiri,tia,no,no
mbc214-not-stripped.txt,12,fakahokia,fakahoki,a,no,no
mbc219-not-stripped.txt,1,mahia,mahi,a,no,no
mbc214-not-stripped.txt,20,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc233-not-stripped.txt,27,tukuna,tuku,na,no,no
mbc211-not-stripped.txt,9,tirohia,titiro,hia,no,no
mbc211-not-stripped.txt,9,tarAfetia,tarAfe,tia,no,no
mbc211-not-stripped.txt,13,kIia,kI,ia,no,no
mbc212-not-stripped.txt,4,utua,utu,a,no,no
mbc211-not-stripped.txt,3,tirohia,titiro,hia,no,no
mbc233-not-stripped.txt,33,fakatikaina,fakatika,ina,no,no
mbc214-not-stripped.txt,9,fakatuferatia,fakatufera,tia,no,no
mbc211-not-stripped.txt,11,fakatUNia,fakatU,Nia,no,no
mbc233-not-stripped.txt,29,taea,tae,a,no,no
mbc212-not-stripped.txt,2,kIia,kI,ia,no,no
mbc213-not-stripped.txt,2,katoatia,katoa,tia,no,no
mbc214-not-stripped.txt,11,firifiria,firifiri,a,no,no
mbc233-not-stripped.txt,27,tukuna,tuku,na,no,no
mbc214-not-stripped.txt,20,tukuna,tuku,na,no,no
mbc219-not-stripped.txt,29,hokona,hoko,na,no,no
mbc214-not-stripped.txt,11,tukuna,tuku,na,no,no
mbc214-not-stripped.txt,4,firifiria,firifiri,a,no,no
mbc219-not-stripped.txt,29,hokona,hoko,na,no,no
mbc213-not-stripped.txt,2,haNaia,haNa,ia,no,no
mbc233-not-stripped.txt,31,fakafAitia,fakafAiti,a,no,no
mbc219-not-stripped.txt,29,haNaia,haNa,ia,no,no
mbc212-not-stripped.txt,2,kIia,kI,ia,no,no
mbc177-not-stripped.txt,14,patua,patu,a,no,no
mbc177-not-stripped.txt,50,fakatakahia,fakataka,hia,no,no
mbc177-not-stripped.txt,5,manaakitia,manaaki,tia,no,no
mbc177-not-stripped.txt,50,kOrerohia,kOrero,hia,no,no
mbc177-not-stripped.txt,13,pANia,pA,Nia,no,no
mbc177-not-stripped.txt,48,kOreroNia,kOrero,Nia,no,no
mbc177-not-stripped.txt,50,taea,tae,a,no,no
mbc177-not-stripped.txt,13,kitea,kite,a,no,no
mbc177-not-stripped.txt,15,haerehia,haere,hia,no,no
mbc177-not-stripped.txt,8,akoNia,ako,Nia,no,no
mbc177-not-stripped.txt,36,kOrerotia,kOrero,tia,no,no
mbc177-not-stripped.txt,48,waihoNia,waiho,Nia,no,no
mbc177-not-stripped.txt,50,tImataNia,tImata,Nia,no,no
mbc177-not-stripped.txt,20,tImataNia,tImata,Nia,no,no
mbc177-not-stripped.txt,18,pupuhiNia,pupuhi,Nia,no,no
mbc228-not-stripped.txt,5,hoatuNia,hoatu,Nia,no,no
mbc228-not-stripped.txt,5,tonoNia,tono,Nia,no,no
mbc228-not-stripped.txt,5,taea,tae,a,no,no
mbc228-not-stripped.txt,5,taea,tae,a,no,no
mbc228-not-stripped.txt,5,taea,tae,a,no,no
mbc101-not-stripped.txt,53,fiua,fiu,a,no,no
mbc101-not-stripped.txt,49,fakaakohia,fakaako,hia,no,no
mbc101-not-stripped.txt,49,fakaakoria,fakaako,ria,no,no
mbc101-not-stripped.txt,53,fiua,fiu,a,no,no
mbc101-not-stripped.txt,53,poua,pou,a,no,no
mbc101-not-stripped.txt,51,werohia,wero,hia,no,no
mbc101-not-stripped.txt,53,poua,pou,a,no,no
mbc010-not-stripped.txt,2,mahia,mahi,a,no,no
mbc014-not-stripped.txt,2,taea,tae,a,no,no
mbc010-not-stripped.txt,6,taea,tae,a,no,no
mbc227-not-stripped.txt,41,fakaponohia,fakapono,hia,no,no
mbc014-not-stripped.txt,4,tukuna,tuku,na,no,no
mbc010-not-stripped.txt,4,fakahokia,fakahoki,a,no,no
mbc241-not-stripped.txt,3,mahia,mahi,a,no,no
mbc251-not-stripped.txt,1,tukuna,tuku,na,no,no
mbc010-not-stripped.txt,4,fakaterehia,fakatere,hia,no,no
mbc241-not-stripped.txt,11,taea,tae,a,no,no
mbc091-not-stripped.txt,17,turakina,turaki,na,no,no
mbc048-not-stripped.txt,18,taea,tae,a,no,no
mbc227-not-stripped.txt,43,tukia,tuki,a,no,no
mbc091-not-stripped.txt,17,fakananakiahia,fakananakia,hia,no,no
mbc010-not-stripped.txt,4,taea,tae,a,no,no
mbc227-not-stripped.txt,43,patua,patu,a,no,no
mbc227-not-stripped.txt,43,fakapaihia,fakapai,hia,no,no
mbc227-not-stripped.txt,41,kIia,kI,ia,no,no
mbc014-not-stripped.txt,4,mOhiohia,mOhio,hia,no,no
mbc091-not-stripped.txt,17,fakamanahia,fakamana,hia,no,no
mbc014-not-stripped.txt,14,taea,tae,a,no,no
mbc010-not-stripped.txt,6,kitea,kite,a,no,no
mbc251-not-stripped.txt,1,mahia,mahi,a,no,no
mbc241-not-stripped.txt,3,tahunatia,tahuna,tia,no,no
mbc069-not-stripped.txt,2,tukuna,tuku,na,no,no
mbc251-not-stripped.txt,3,mahia,mahi,a,no,no
mbc251-not-stripped.txt,3,kitea,kite,a,no,no
mbc251-not-stripped.txt,11,taea,tae,a,no,no
mbc241-not-stripped.txt,1,mahia,mahi,a,no,no
mbc091-not-stripped.txt,17,fakaaea,fakaae,a,no,no
mbc014-not-stripped.txt,4,roNohia,roNo,hia,no,no
mbc091-not-stripped.txt,17,taea,tae,a,no,no
mbc010-not-stripped.txt,6,taea,tae,a,no,no
mbc069-not-stripped.txt,6,fakaaea,fakaae,a,no,no
mbc251-not-stripped.txt,3,fakahokia,fakahoki,a,no,no
mbc241-not-stripped.txt,3,fakahokia,fakahoki,a,no,no
mbc251-not-stripped.txt,3,tahunatia,tahuna,tia,no,no
mbc251-not-stripped.txt,9,fakakotahihia,fakakotahi,hia,no,no
mbc241-not-stripped.txt,1,tukuna,tuku,na,no,no
mbc048-not-stripped.txt,20,taea,tae,a,no,no
mbc091-not-stripped.txt,17,wetehia,wete,hia,no,no
mbc014-not-stripped.txt,14,taea,tae,a,no,no
mbc014-not-stripped.txt,2,fakawAtia,fakawA,tia,no,no
mbc241-not-stripped.txt,3,kitea,kite,a,no,no
mbc146-not-stripped.txt,0,fakaaehia,fakaae,hia,no,no
mbc146-not-stripped.txt,0,kOrerohia,kOrero,hia,no,no
mbc110-not-stripped.txt,11,taNohia,taNo,hia,no,no
mbc110-not-stripped.txt,11,kINia,kI,Nia,no,no
mbc110-not-stripped.txt,18,tomoNia,tomo,Nia,no,no
mbc110-not-stripped.txt,11,puaNia,pua,Nia,no,no
mbc110-not-stripped.txt,11,kaiNa,kai,Na,no,no
mbc110-not-stripped.txt,17,kitea,kite,a,no,no
mbc111-not-stripped.txt,20,karaNaNia,karaNa,Nia,no,no
mbc110-not-stripped.txt,17,haria,hari,a,no,no
mbc110-not-stripped.txt,18,taNohia,taNo,hia,no,no
mbc110-not-stripped.txt,18,tukuna,tuku,na,no,no
mbc110-not-stripped.txt,18,tirotirohia,tirotiro,hia,no,no
mbc110-not-stripped.txt,11,tapaNia,tapa,Nia,no,no
mbc110-not-stripped.txt,11,fAia,fai,a,no,no
mbc111-not-stripped.txt,18,kIia,kI,ia,no,no
mbc111-not-stripped.txt,17,mahiNia,mahi,Nia,no,no
mbc110-not-stripped.txt,17,titoNia,tito,Nia,no,no
mbc110-not-stripped.txt,17,kitea,kite,a,no,no
mbc111-not-stripped.txt,18,mahia,mahi,a,no,no
mbc110-not-stripped.txt,18,mAuiuiNia,mAuiui,Nia,no,no
mbc111-not-stripped.txt,17,tonoNia,tono,Nia,no,no
mbc110-not-stripped.txt,11,rAhuiNia,rAhui,Nia,no,no
mbc111-not-stripped.txt,18,fakatUNia,fakatU,Nia,no,no
mbc111-not-stripped.txt,20,karaNaNia,karaNa,Nia,no,no
mbc110-not-stripped.txt,18,tonoa,tono,a,no,no
mbc111-not-stripped.txt,20,taria,tari,a,no,no
mbc110-not-stripped.txt,11,kitea,kite,a,no,no
mbc111-not-stripped.txt,18,kIia,kI,ia,no,no
mbc110-not-stripped.txt,17,haria,hari,a,no,no
mbc110-not-stripped.txt,18,fakaaeNia,fakaae,Nia,no,no
mbc110-not-stripped.txt,17,pANia,pA,Nia,no,no
mbc111-not-stripped.txt,18,mahia,mahi,a,no,no
mbc110-not-stripped.txt,11,huaNia,hua,Nia,no,no
mbc111-not-stripped.txt,17,akoNia,ako,Nia,no,no
mbc110-not-stripped.txt,11,hahua,hahu,a,no,no
mbc110-not-stripped.txt,17,fakahokiNia,fakahoki,Nia,no,no
mbc111-not-stripped.txt,18,hiahiaNia,hiahia,Nia,no,no
mbc111-not-stripped.txt,18,mahia,mahi,a,no,no
mbc110-not-stripped.txt,17,turakina,turaki,na,no,no
mbc110-not-stripped.txt,11,tanumia,tanu,mia,no,no
mbc110-not-stripped.txt,17,pUhia,pupuhi,a,no,no
mbc111-not-stripped.txt,17,tonoa,tono,a,no,no
mbc110-not-stripped.txt,9,waiataNia,waiata,Nia,no,no
mbc110-not-stripped.txt,9,wepua,wepu,a,no,no
mbc111-not-stripped.txt,18,taea,tae,a,no,no
mbc110-not-stripped.txt,11,kitea,kite,a,no,no
mbc111-not-stripped.txt,18,kitea,kite,a,no,no
mbc111-not-stripped.txt,20,kINia,kI,Nia,no,no
mbc111-not-stripped.txt,20,kIia,kI,ia,no,no
mbc110-not-stripped.txt,11,patua,patu,a,no,no
mbc110-not-stripped.txt,11,fakawerewereNia,fakawerewere,Nia,no,no
mbc111-not-stripped.txt,18,kitea,kite,a,no,no
mbc110-not-stripped.txt,18,hariNia,hari,Nia,no,no
mbc110-not-stripped.txt,11,kINia,kI,Nia,no,no
mbc110-not-stripped.txt,11,tapahia,tapahi,a,no,no
mbc110-not-stripped.txt,11,tahiNia,tahi,Nia,no,no
mbc110-not-stripped.txt,11,tapahia,tapahi,a,no,no
mbc111-not-stripped.txt,20,maumauNia,maumau,Nia,no,no
mbc110-not-stripped.txt,11,kitea,kite,a,no,no
mbc111-not-stripped.txt,18,tukuna,tuku,na,no,no
mbc111-not-stripped.txt,18,waihoNia,waiho,Nia,no,no
mbc111-not-stripped.txt,20,fakatUNia,fakatU,Nia,no,no
mbc164-not-stripped.txt,0,torohia,toro,hia,no,no
mbc164-not-stripped.txt,6,kOrerohia,kOrero,hia,no,no
mbc164-not-stripped.txt,12,hApaihia,hApai,hia,no,no
mbc164-not-stripped.txt,0,hoatukia,hoatu,kia,no,no
mbc164-not-stripped.txt,0,fetUraNihia,fetUraNi,hia,no,no
mbc164-not-stripped.txt,0,roNohia,roNo,hia,no,no
mbc164-not-stripped.txt,0,takahia,takahi,a,no,no
mbc164-not-stripped.txt,0,fakatakiritia,fakatakiri,tia,no,no
mbc164-not-stripped.txt,0,kOrerohia,kOrero,hia,no,no
mbc124-not-stripped.txt,11,mauria,mau,ria,no,no
mbc124-not-stripped.txt,11,takahia,takahi,a,no,no
mbc049-not-stripped.txt,59,taumahatia,taumaha,tia,no,no
mbc065-not-stripped.txt,11,pEnekitia,pEneki,tia,no,no
mbc047-not-stripped.txt,51,fakatapua,fakatapu,a,no,no
mbc080-not-stripped.txt,22,fakatauhia,fakatau,hia,no,no
mbc041-not-stripped.txt,83,rAkaitia,rAkai,tia,no,no
mbc087-not-stripped.txt,40,kitea,kite,a,no,no
mbc051-not-stripped.txt,44,tirohia,titiro,hia,no,no
mbc089-not-stripped.txt,57,kitea,kite,a,no,no
mbc080-not-stripped.txt,20,takotohia,takoto,hia,no,no
mbc080-not-stripped.txt,19,fakahokia,fakahoki,a,no,no
mbc080-not-stripped.txt,21,fakatArewahia,fakatArewa,hia,no,no
mbc049-not-stripped.txt,63,kitea,kite,a,no,no
mbc064-not-stripped.txt,67,fakatauhia,fakatau,hia,no,no
mbc071-not-stripped.txt,16,tukuna,tuku,na,no,no
mbc082-not-stripped.txt,82,torotorohia,torotoro,hia,no,no
mbc061-not-stripped.txt,50,mahia,mahi,a,no,no
mbc063-not-stripped.txt,21,tomokia,tomo,kia,no,no
mbc057-not-stripped.txt,101,tonutia,tonu,tia,no,no
mbc057-not-stripped.txt,96,pOhiritia,pOhiri,tia,no,no
mbc066-not-stripped.txt,17,pEnekitia,pEneki,tia,no,no
mbc065-not-stripped.txt,15,oatitia,oati,tia,no,no
mbc080-not-stripped.txt,41,firifiria,firifiri,a,no,no
mbc051-not-stripped.txt,20,kaiNAkaunuitia,kaiNAkaunui,tia,no,no
mbc063-not-stripped.txt,21,fakaaehia,fakaae,hia,no,no
mbc055-not-stripped.txt,4,fakahokia,fakahoki,a,no,no
mbc076-not-stripped.txt,61,fakahokia,fakahoki,a,no,no
mbc057-not-stripped.txt,60,fakatUria,fakatU,ria,no,no
mbc128-not-stripped.txt,11,tuhia,tuhi,a,no,no
mbc128-not-stripped.txt,28,fakamanatia,fakamana,tia,no,no
mbc051-not-stripped.txt,24,takohatia,takoha,tia,no,no
mbc065-not-stripped.txt,15,fakafAitiria,fakafAiti,ria,no,no
mbc059-not-stripped.txt,16,rUmenetia,rUmene,tia,no,no
mbc128-not-stripped.txt,9,kIia,kI,ia,no,no
mbc071-not-stripped.txt,14,tukuna,tuku,na,no,no
mbc128-not-stripped.txt,9,paNaia,paNa,ia,no,no
mbc043-not-stripped.txt,44,utua,utu,a,no,no
mbc078-not-stripped.txt,23,fakatUria,fakatU,ria,no,no
mbc050-not-stripped.txt,74,fakamanatia,fakamana,tia,no,no
mbc050-not-stripped.txt,70,hainatia,haina,tia,no,no
mbc076-not-stripped.txt,57,waihaNatia,waihaNa,tia,no,no
mbc069-not-stripped.txt,15,taea,tae,a,no,no
mbc044-not-stripped.txt,18,mahia,mahi,a,no,no
mbc055-not-stripped.txt,4,heria,heri,a,no,no
mbc051-not-stripped.txt,22,patua,patu,a,no,no
mbc061-not-stripped.txt,48,nOhia,noho,hia,no,no
mbc084-not-stripped.txt,63,taumahatia,taumaha,tia,no,no
mbc052-not-stripped.txt,39,aukatihia,aukati,hia,no,no
mbc089-not-stripped.txt,57,keria,keri,a,no,no
mbc128-not-stripped.txt,8,taea,tae,a,no,no
mbc064-not-stripped.txt,71,utua,utu,a,no,no
mbc055-not-stripped.txt,4,pEneitia,pEnei,tia,no,no
mbc043-not-stripped.txt,0,tukuna,tuku,na,no,no
mbc080-not-stripped.txt,41,fakanuitia,fakanui,tia,no,no
mbc055-not-stripped.txt,34,raNona,roNo,na,no,no
mbc080-not-stripped.txt,41,roNohia,roNo,hia,no,no
mbc128-not-stripped.txt,14,tirohia,titiro,hia,no,no
mbc058-not-stripped.txt,32,muia,mui,a,no,no
mbc070-not-stripped.txt,55,fakarewahia,fakarewa,hia,no,no
mbc080-not-stripped.txt,19,tAria,tatari,a,no,no
mbc042-not-stripped.txt,22,kitea,kite,a,no,no
mbc055-not-stripped.txt,4,hiahiatia,hiahia,tia,no,no
mbc055-not-stripped.txt,4,katoatia,katoa,tia,no,no
mbc076-not-stripped.txt,59,roNotia,roNo,tia,no,no
mbc071-not-stripped.txt,16,tukuna,tuku,na,no,no
mbc065-not-stripped.txt,76,tonuhia,tonu,hia,no,no
mbc071-not-stripped.txt,80,kapia,kapi,a,no,no
mbc044-not-stripped.txt,58,tImatahia,tImata,hia,no,no
mbc066-not-stripped.txt,50,tukuna,tuku,na,no,no
mbc080-not-stripped.txt,41,hikina,hiki,na,no,no
mbc071-not-stripped.txt,78,pAkia,pA,kia,no,no
mbc128-not-stripped.txt,11,homaitia,homai,tia,no,no
mbc071-not-stripped.txt,78,tukuna,tuku,na,no,no
mbc128-not-stripped.txt,8,manatia,mana,tia,no,no
mbc080-not-stripped.txt,19,fArikihia,fAriki,hia,no,no
mbc128-not-stripped.txt,9,fakaNuNua,fakaNuNu,a,no,no
mbc089-not-stripped.txt,57,pokanoatia,pokanoa,tia,no,no
mbc063-not-stripped.txt,63,aukatia,aukati,a,no,no
mbc051-not-stripped.txt,44,kopenutia,kopenu,tia,no,no
mbc128-not-stripped.txt,24,hainatia,haina,tia,no,no
mbc044-not-stripped.txt,59,tAia,tA,ia,no,no
mbc055-not-stripped.txt,32,fakaarohia,fakaaro,hia,no,no
mbc041-not-stripped.txt,40,tAia,tA,ia,no,no
mbc069-not-stripped.txt,12,fakatUria,fakatU,ria,no,no
mbc088-not-stripped.txt,23,fakarahia,fakarahi,a,no,no
mbc080-not-stripped.txt,20,hAmenetia,hAmene,tia,no,no
mbc080-not-stripped.txt,41,fakawANia,fakawA,Nia,no,no
mbc052-not-stripped.txt,37,hokona,hoko,na,no,no
mbc065-not-stripped.txt,71,iNoatia,iNoa,tia,no,no
mbc061-not-stripped.txt,54,taea,tae,a,no,no
mbc051-not-stripped.txt,44,kawea,kawe,a,no,no
mbc050-not-stripped.txt,74,firifiria,firifiri,a,no,no
mbc044-not-stripped.txt,65,taea,tae,a,no,no
mbc128-not-stripped.txt,0,fakahokia,fakahoki,a,no,no
mbc061-not-stripped.txt,52,karafiua,karafiu,a,no,no
mbc043-not-stripped.txt,42,kimihia,kimi,hia,no,no
mbc049-not-stripped.txt,65,taea,tae,a,no,no
mbc092-not-stripped.txt,4,kOkirihia,kOkiri,hia,no,no
mbc054-not-stripped.txt,43,fakapuaretia,fakapuare,tia,no,no
mbc128-not-stripped.txt,9,kIia,kI,ia,no,no
mbc080-not-stripped.txt,41,taea,tae,a,no,no
mbc065-not-stripped.txt,15,tAhia,tA,hia,no,no
mbc080-not-stripped.txt,18,fakapAhia,fakapA,hia,no,no
mbc082-not-stripped.txt,84,warewarehia,wareware,hia,no,no
mbc045-not-stripped.txt,31,fakamahia,fakamahi,a,no,no
mbc064-not-stripped.txt,31,fakahaeretia,fakahaere,tia,no,no
mbc048-not-stripped.txt,51,tAia,tA,ia,no,no
mbc070-not-stripped.txt,5,hokia,hoki,a,no,no
mbc064-not-stripped.txt,73,tohua,tohu,a,no,no
mbc044-not-stripped.txt,11,fakahokia,fakahoki,a,no,no
mbc080-not-stripped.txt,20,taNohia,taNo,hia,no,no
mbc043-not-stripped.txt,42,tonutia,tonu,tia,no,no
mbc062-not-stripped.txt,11,fakaNuNua,fakaNuNu,a,no,no
mbc059-not-stripped.txt,22,fakafAitiria,fakafAiti,ria,no,no
mbc049-not-stripped.txt,65,takohatia,takoha,tia,no,no
mbc064-not-stripped.txt,27,Afinatia,Afina,tia,no,no
mbc061-not-stripped.txt,54,fakatUria,fakatU,ria,no,no
