Argument,mā,nā,Key,Diff,DiffAbs,Count
tāwāhi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tēhea,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tēnei,-0.003501956579449636,0.005312458210468216,0.0018105016310185798,-0.008814414789917851,0.008814414789917851,30.0
tēnā,0.008196373877851581,-0.003552535986717541,0.00464383789113404,0.011748909864569123,0.011748909864569123,20.0
tērā,0.001548539762495454,-0.001174565216453705,0.00037397454604174893,0.002723104978949159,0.002723104978949159,14.0
tētahi,0.001548539762495454,-0.001174565216453705,0.00037397454604174893,0.002723104978949159,0.002723104978949159,14.0
tīma,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tōna,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tōnamana,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tōtara,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
